Order_ID,Order_Date,Customer_ID,City,Province,Category,Product_Name,Price,Quantity,Discount_%,Delivery_Charges,Payment_Method,Order_Status,Rating,Sales,Profit
ORD101967,2025-01-26,CUST3779,Karachi,Sindh,Beauty,Face Wash,1491,2,10,300,COD,Cancelled,,0,-150
ORD101968,2025-06-26,CUST1132,Sialkot,Punjab,Electronics,Mouse,4390,2,10,300,COD,Delivered,5,8202,1262.08
ORD101969,2025-01-22,CUST2777,Islamabad,Islamabad Capital Territory,Beauty,Perfume,1388,2,5,200,Card,Delivered,5,2837.2,462.85
ORD101970,2025-04-27,CUST4865,Lahore,Punjab,Fashion,Handbag,2552,2,15,200,Easypaisa,Delivered,5,5623,673.75
ORD101971,2025-05-24,CUST1752,Karachi,Sindh,Fashion,Shoes,2560,4,20,300,COD,Delivered,5,8492,1381.68
ORD101972,2025-05-14,CUST3097,Karachi,Sindh,Electronics,Power Bank,11659,2,5,200,Easypaisa,Delivered,4,22352.1,2893.69
ORD101973,2025-06-15,CUST2782,Karachi,Sindh,Books,Dictionary,1150,1,10,300,COD,Delivered,4,1335,140.93
ORD101974,2025-07-05,CUST2997,Karachi,Sindh,Grocery,Tea Pack,1816,2,15,250,Easypaisa,Delivered,4,3337.2,293.01
ORD101975,2025-05-30,CUST2122,Islamabad,Islamabad Capital Territory,Electronics,Keyboard,4363,4,10,200,COD,Delivered,4,15906.8,3230.78
ORD101976,2025-10-05,CUST2686,Islamabad,Islamabad Capital Territory,Mobile Accessories,Holder,200,3,0,250,COD,Returned,,0,-125
ORD101977,2025-04-14,CUST2417,Karachi,Sindh,Grocery,Tea Pack,1303,1,5,250,COD,Cancelled,,0,-125
ORD101978,2025-07-02,CUST2544,Quetta,Balochistan,Electronics,Smart Watch,5034,3,15,300,COD,Delivered,5,13136.7,2127.57
ORD101979,2025-03-20,CUST2074,Karachi,Sindh,Books,Story Book,1267,2,5,150,Card,Delivered,4,3159.12,536.38
ORD101980,2025-07-05,CUST1802,Multan,Punjab,Grocery,Rice Bag,1155,2,0,250,Card,Delivered,5,2560,353.23
ORD101981,2025-08-18,CUST3885,Multan,Punjab,Electronics,Earbuds,6207,3,10,300,COD,Delivered,4,17058.9,3235.19
ORD101982,2025-09-04,CUST1703,Rawalpindi,Punjab,Home Decor,Lamp,3109,4,0,250,COD,Delivered,5,12686,1511.15
ORD101983,2025-11-19,CUST1132,Karachi,Sindh,Mobile Accessories,Phone Cover,684,4,0,200,Easypaisa,Delivered,5,3893.6,713.69
ORD101984,2025-11-19,CUST1120,Lahore,Punjab,Electronics,Power Bank,5427,3,20,300,COD,Delivered,5,17883.48,1386.21
ORD101985,2025-04-04,CUST2598,Karachi,Sindh,Beauty,Face Wash,2094,4,5,150,COD,Delivered,5,10096.5,1401.59
ORD101986,2025-01-29,CUST2547,Islamabad,Islamabad Capital Territory,Electronics,Smart Watch,6950,2,10,300,Card,Delivered,5,12810,2403.07
ORD101987,2025-11-29,CUST3991,Karachi,Sindh,Mobile Accessories,Phone Cover,1517,4,0,250,COD,Cancelled,,0,-125
ORD101988,2025-01-24,CUST2429,Quetta,Balochistan,Books,Dictionary,902,3,0,250,JazzCash,Delivered,5,2956,323.89
ORD101989,2025-12-22,CUST1827,Islamabad,Islamabad Capital Territory,Home Decor,Bedsheet,3645,3,20,200,COD,Delivered,5,10697.6,1549.64
ORD101990,2025-12-17,CUST3024,Peshawar,Khyber Pakhtunkhwa,Home Decor,Cushion,4338,2,15,250,Easypaisa,Delivered,4,9099.52,1108.57
ORD101991,2025-10-26,CUST3111,Multan,Punjab,Home Decor,Wall Frame,2304,4,10,200,COD,Delivered,3,8494.4,761.34
ORD101992,2025-08-31,CUST4735,Multan,Punjab,Books,Notebook,814,2,0,200,JazzCash,Delivered,4,1828,99.22
ORD101993,2025-08-03,CUST2357,Multan,Punjab,Mobile Accessories,Phone Cover,1984,2,10,200,COD,Delivered,3,3771.2,567
ORD101994,2025-09-13,CUST4375,Multan,Punjab,Mobile Accessories,Charger,1764,1,0,150,COD,Delivered,5,1914,239.98
ORD101995,2025-11-17,CUST2416,Rawalpindi,Punjab,Beauty,Face Wash,1996,2,5,250,COD,Delivered,5,5369.74,801.76
ORD101996,2025-10-21,CUST2172,Rawalpindi,Punjab,Sports,Football,2415,3,10,200,COD,Cancelled,,0,-100
ORD101997,2025-09-06,CUST1355,Multan,Punjab,Home Decor,Curtains,3271,4,0,150,COD,Cancelled,,0,-75
ORD101998,2025-01-28,CUST2040,Sialkot,Punjab,Beauty,Lipstick,1082,1,5,200,JazzCash,Delivered,4,1227.9,73.67
ORD101999,2025-05-07,CUST1075,Faisalabad,Punjab,Electronics,Power Bank,4355,3,0,150,COD,Delivered,5,13215,2622.36
ORD102000,2025-08-19,CUST1961,Karachi,Sindh,Home Decor,Cushion,4642,4,0,150,COD,Delivered,4,18718,1689.01
ORD102001,2025-09-05,CUST1392,Lahore,Punjab,Sports,Football,4106,1,0,300,COD,Delivered,5,4406,709.34
ORD102002,2025-03-26,CUST2092,Islamabad,Islamabad Capital Territory,Electronics,Mouse,7108,3,0,200,JazzCash,Delivered,5,26855,3289.71
ORD102003,2025-04-09,CUST1672,Sialkot,Punjab,Home Decor,Curtains,985,3,0,300,COD,Delivered,4,3993.75,252.41
ORD102004,2025-04-04,CUST2700,Rawalpindi,Punjab,Sports,Dumbbell,4828,2,15,200,Easypaisa,Delivered,4,10459.5,1569.84
ORD102005,2025-04-25,CUST1100,Faisalabad,Punjab,Electronics,Mouse,8770,3,0,150,Card,Delivered,5,33037.5,4640.21
ORD102006,2025-01-21,CUST2412,Hyderabad,Sindh,Beauty,Face Wash,1870,2,5,200,COD,Delivered,5,3753,526.21
ORD102007,2025-06-29,CUST4388,Karachi,Sindh,Books,Exam Guide,259,3,0,300,Easypaisa,Delivered,5,1077,65.82
ORD102008,2025-02-07,CUST3033,Lahore,Punjab,Beauty,Perfume,3130,4,0,250,Easypaisa,Delivered,5,12770,1380.2
ORD102009,2025-01-25,CUST2704,Peshawar,Khyber Pakhtunkhwa,Grocery,Cooking Oil,1868,2,10,250,COD,Delivered,5,3612.4,560.17
ORD102010,2025-11-19,CUST4584,Hyderabad,Sindh,Sports,Football,3523,1,0,300,COD,Returned,,0,-150
ORD102011,2025-11-03,CUST1920,Islamabad,Islamabad Capital Territory,Home Decor,Bedsheet,2798,4,10,300,Card,Delivered,5,13898.28,1371.42
ORD102012,2025-11-09,CUST2314,Rawalpindi,Punjab,Sports,Cricket Bat,4050,3,0,200,COD,Delivered,5,16602.5,2032.54
ORD102013,2025-11-28,CUST2228,Quetta,Balochistan,Sports,Gloves,4081,3,10,150,COD,Delivered,4,15025.24,2862.49
ORD102014,2025-07-04,CUST1949,Islamabad,Islamabad Capital Territory,Grocery,Tea Pack,1816,3,0,150,Easypaisa,Delivered,4,5598,481.01
ORD102015,2025-11-05,CUST2969,Lahore,Punjab,Fashion,T-Shirt,3048,4,0,200,COD,Delivered,5,16659.2,3030.29
ORD102016,2025-07-31,CUST3063,Rawalpindi,Punjab,Sports,Gloves,3992,4,10,300,COD,Delivered,5,14671.2,2578.51
ORD102017,2025-11-28,CUST1648,Peshawar,Khyber Pakhtunkhwa,Mobile Accessories,Phone Cover,1719,4,0,300,JazzCash,Delivered,3,9582.6,1881.52
ORD102018,2025-06-27,CUST3747,Karachi,Sindh,Home Decor,Bedsheet,3289,1,0,300,Card,Delivered,5,3589,596.9
ORD102019,2025-01-15,CUST4279,Lahore,Punjab,Sports,Cricket Bat,4309,2,5,200,JazzCash,Delivered,3,8387.1,1268.89
ORD102020,2025-06-18,CUST4351,Karachi,Sindh,Beauty,Shampoo,1003,2,0,250,Easypaisa,Delivered,4,2256,166.32
ORD102021,2025-11-01,CUST1059,Faisalabad,Punjab,Grocery,Rice Bag,650,1,10,200,JazzCash,Delivered,3,989.75,132.88
ORD102022,2025-11-07,CUST4298,Karachi,Sindh,Sports,Cricket Bat,1258,4,10,150,COD,Delivered,4,6263.88,588.3
ORD102023,2025-01-29,CUST4872,Karachi,Sindh,Beauty,Face Wash,1545,1,20,300,COD,Delivered,3,1536,63.04
ORD102024,2025-06-02,CUST1400,Rawalpindi,Punjab,Electronics,Earbuds,7650,1,0,300,COD,Delivered,3,7950,745.54
ORD102025,2025-10-06,CUST1604,Rawalpindi,Punjab,Fashion,Handbag,3064,2,0,250,Easypaisa,Cancelled,,0,-125
ORD102026,2025-10-03,CUST2810,Hyderabad,Sindh,Grocery,Tea Pack,1208,2,10,200,COD,Delivered,4,2374.4,265.29
ORD102027,2025-06-30,CUST3493,Karachi,Sindh,Fashion,Abaya,200,3,10,250,Easypaisa,Delivered,4,790,50.99
ORD102028,2025-08-26,CUST4814,Karachi,Sindh,Electronics,Keyboard,4996,1,0,300,Card,Delivered,3,5296,575.5
ORD102029,2025-01-18,CUST3064,Islamabad,Islamabad Capital Territory,Mobile Accessories,Phone Cover,2228,2,0,250,COD,Delivered,4,4706,820.05
ORD102030,2025-01-19,CUST1325,Faisalabad,Punjab,Mobile Accessories,USB Cable,1886,3,15,300,Easypaisa,Delivered,5,5109.3,824.41
ORD102031,2025-04-30,CUST1841,Karachi,Sindh,Grocery,Dates,322,4,10,250,COD,Delivered,3,1699,166.65
ORD102032,2025-07-21,CUST2876,Hyderabad,Sindh,Grocery,Flour,1128,4,0,200,COD,Delivered,4,4712,547.74
ORD102033,2025-01-11,CUST1221,Islamabad,Islamabad Capital Territory,Books,Notebook,621,1,20,200,COD,Delivered,5,696.8,65.23
ORD102034,2025-03-21,CUST2295,Hyderabad,Sindh,Fashion,Abaya,2044,3,10,150,COD,Delivered,4,7048.5,678.29
ORD102035,2025-08-15,CUST3850,Islamabad,Islamabad Capital Territory,Home Decor,Lamp,5607,4,0,150,COD,Delivered,5,22578,2032.31
ORD102036,2025-08-29,CUST4761,Peshawar,Khyber Pakhtunkhwa,Fashion,Handbag,4104,1,0,200,COD,Delivered,3,4304,661.84
ORD102037,2025-08-16,CUST2306,Lahore,Punjab,Home Decor,Wall Frame,2266,2,20,150,COD,Delivered,4,3775.6,404.94
ORD102038,2025-06-02,CUST2672,Karachi,Sindh,Fashion,T-Shirt,1987,2,5,300,JazzCash,Delivered,5,4075.3,648.16
ORD102039,2025-04-02,CUST2989,Lahore,Punjab,Home Decor,Cushion,1884,4,0,250,COD,Delivered,4,9670,2019.81
ORD102040,2025-04-13,CUST4638,Lahore,Punjab,Beauty,Perfume,2262,1,5,300,Easypaisa,Delivered,5,2986.12,459.53
ORD102041,2025-09-14,CUST4981,Lahore,Punjab,Electronics,Earbuds,4387,1,10,150,Easypaisa,Delivered,3,4098.3,570.08
ORD102042,2025-07-01,CUST3861,Karachi,Sindh,Books,Story Book,1649,3,0,150,COD,Delivered,5,5097,1019.01
ORD102043,2025-09-12,CUST4868,Karachi,Sindh,Fashion,T-Shirt,1677,3,0,150,Easypaisa,Delivered,4,5181,687.86
ORD102044,2025-04-16,CUST3320,Rawalpindi,Punjab,Electronics,Keyboard,9836,4,15,150,Card,Delivered,5,41953,3562.68
ORD102045,2025-08-20,CUST4180,Karachi,Sindh,Fashion,Handbag,2090,4,15,200,COD,Returned,,0,-100
ORD102046,2025-07-10,CUST4930,Multan,Punjab,Home Decor,Bedsheet,2830,2,10,250,Card,Delivered,3,5344,643.22
ORD102047,2025-01-25,CUST2937,Faisalabad,Punjab,Fashion,Kurta,2407,2,10,300,COD,Delivered,4,4632.6,606.95
ORD102048,2025-02-06,CUST1136,Lahore,Punjab,Books,Story Book,887,2,5,300,COD,Delivered,4,1985.3,76.11
ORD102049,2025-08-15,CUST3907,Sialkot,Punjab,Grocery,Dates,1041,1,10,200,Easypaisa,Cancelled,,0,-100
ORD102050,2025-12-21,CUST2982,Lahore,Punjab,Home Decor,Curtains,3362,3,10,300,Easypaisa,Delivered,5,11192.88,1703.78
ORD102051,2025-09-24,CUST1989,Karachi,Sindh,Beauty,Serum,2170,4,0,150,COD,Delivered,3,8830,1168.47
ORD102052,2025-03-28,CUST1395,Lahore,Punjab,Mobile Accessories,Screen Protector,2190,3,0,150,Easypaisa,Delivered,5,8362.5,1303.64
ORD102053,2025-01-15,CUST1540,Lahore,Punjab,Home Decor,Lamp,2265,3,0,250,Card,Delivered,3,7045,1389.23
ORD102054,2025-04-24,CUST2945,Multan,Punjab,Home Decor,Cushion,1576,3,0,250,COD,Returned,,0,-125
ORD102055,2025-12-30,CUST1058,Karachi,Sindh,Beauty,Face Wash,2231,3,5,150,Easypaisa,Delivered,5,7780.02,1467.15
ORD102056,2025-03-31,CUST1842,Quetta,Balochistan,Books,Story Book,855,3,10,300,Card,Delivered,5,3185.62,251.11
ORD102057,2025-07-13,CUST4981,Lahore,Punjab,Electronics,Mouse,5623,2,10,250,COD,Cancelled,,0,-125
ORD102058,2025-04-28,CUST1904,Sialkot,Punjab,Beauty,Perfume,2101,2,10,250,JazzCash,Delivered,4,4977.25,706.09
ORD102059,2025-07-10,CUST2101,Karachi,Sindh,Beauty,Lipstick,1187,3,10,200,COD,Delivered,5,3404.9,447.64
ORD102060,2025-03-16,CUST4864,Rawalpindi,Punjab,Electronics,Smart Watch,8259,3,10,150,COD,Cancelled,,0,-75
ORD102061,2025-01-21,CUST3027,Karachi,Sindh,Books,Exam Guide,873,4,0,200,Card,Delivered,5,3692,640.15
ORD102062,2025-11-02,CUST2164,Peshawar,Khyber Pakhtunkhwa,Electronics,Earbuds,12144,3,10,150,Easypaisa,Delivered,5,44414.88,7596.7
ORD102063,2025-03-10,CUST4704,Multan,Punjab,Home Decor,Lamp,3115,1,20,150,COD,Delivered,5,3265,546.68
ORD102064,2025-04-11,CUST2681,Islamabad,Islamabad Capital Territory,Sports,Football,1436,1,0,150,JazzCash,Returned,,0,-75
ORD102065,2025-12-19,CUST3602,Hyderabad,Sindh,Home Decor,Cushion,1226,1,0,150,JazzCash,Cancelled,,0,-75
ORD102066,2025-04-05,CUST2541,Peshawar,Khyber Pakhtunkhwa,Home Decor,Cushion,2842,2,0,200,Easypaisa,Delivered,4,7305,1403.91
ORD102067,2025-08-02,CUST1406,Islamabad,Islamabad Capital Territory,Grocery,Dates,425,3,10,250,COD,Delivered,3,1397.5,69.52
ORD102068,2025-12-03,CUST3694,Karachi,Sindh,Fashion,Handbag,3187,4,10,250,Card,Delivered,4,14017.84,2675.52
ORD102069,2025-08-10,CUST2367,Lahore,Punjab,Electronics,Keyboard,8431,3,10,300,COD,Delivered,4,23063.7,2028.9
ORD102070,2025-09-19,CUST3897,Islamabad,Islamabad Capital Territory,Sports,Gloves,4251,3,5,200,Card,Delivered,4,12315.35,2462.23
ORD102071,2025-12-10,CUST4751,Lahore,Punjab,Books,Story Book,1213,2,15,300,Easypaisa,Delivered,4,2774.52,152.9
ORD102072,2025-02-16,CUST2738,Karachi,Sindh,Electronics,Keyboard,10366,3,20,150,Easypaisa,Delivered,3,25028.4,3195.37
ORD102073,2025-08-02,CUST1843,Lahore,Punjab,Grocery,Tea Pack,1003,4,10,250,Easypaisa,Delivered,4,3860.8,518.52
ORD102074,2025-11-09,CUST1667,Lahore,Punjab,Books,Notebook,702,3,0,300,Card,Delivered,5,3143.1,429.61
ORD102075,2025-07-18,CUST1745,Lahore,Punjab,Home Decor,Lamp,4039,2,10,300,Easypaisa,Delivered,5,7570.2,1142.31
ORD102076,2025-06-12,CUST3652,Islamabad,Islamabad Capital Territory,Home Decor,Cushion,3005,4,10,150,COD,Delivered,5,10968,1065.18
ORD102077,2025-02-11,CUST4803,Karachi,Sindh,Mobile Accessories,Charger,1282,2,10,200,COD,Cancelled,,0,-100
ORD102078,2025-10-07,CUST1617,Islamabad,Islamabad Capital Territory,Grocery,Flour,687,4,5,200,COD,Returned,,0,-100
ORD102079,2025-04-28,CUST3147,Sialkot,Punjab,Grocery,Cooking Oil,1093,3,10,300,Card,Delivered,5,3988.88,552.25
ORD102080,2025-09-18,CUST2328,Karachi,Sindh,Home Decor,Curtains,2117,1,10,200,JazzCash,Delivered,5,2105.3,231.17
ORD102081,2025-12-20,CUST2305,Karachi,Sindh,Fashion,T-Shirt,2157,3,20,150,COD,Delivered,3,6362.16,1335.55
ORD102082,2025-10-20,CUST4078,Rawalpindi,Punjab,Grocery,Cooking Oil,772,2,15,200,JazzCash,Delivered,3,1512.4,196.31
ORD102083,2025-05-07,CUST3523,Karachi,Sindh,Sports,Dumbbell,5048,3,0,250,COD,Delivered,4,15394,3108.57
ORD102084,2025-02-22,CUST1485,Islamabad,Islamabad Capital Territory,Electronics,Mouse,6062,2,5,150,JazzCash,Delivered,4,11667.8,2433.21
ORD102085,2025-05-12,CUST2030,Lahore,Punjab,Home Decor,Lamp,2975,1,10,150,COD,Delivered,5,2827.5,511.46
ORD102086,2025-08-18,CUST2220,Lahore,Punjab,Fashion,T-Shirt,1981,4,10,300,Easypaisa,Delivered,5,7431.6,1249.7
ORD102087,2025-11-19,CUST2939,Karachi,Sindh,Beauty,Lipstick,278,2,10,150,Card,Returned,,0,-75
ORD102088,2025-03-24,CUST3427,Hyderabad,Sindh,Books,Dictionary,907,4,20,200,COD,Delivered,5,3828,387.82
ORD102089,2025-12-26,CUST2138,Peshawar,Khyber Pakhtunkhwa,Electronics,Power Bank,11076,4,20,250,Card,Cancelled,,0,-125
ORD102090,2025-07-29,CUST1815,Rawalpindi,Punjab,Home Decor,Cushion,3541,1,10,200,Easypaisa,Delivered,5,3386.9,525.7
ORD102091,2025-06-22,CUST3840,Lahore,Punjab,Books,Story Book,1105,4,5,150,COD,Delivered,5,4349,881.37
ORD102092,2025-02-08,CUST1334,Karachi,Sindh,Electronics,Smart Watch,9161,3,0,200,COD,Delivered,4,27683,3996.87
ORD102093,2025-12-02,CUST4058,Karachi,Sindh,Books,Novel,661,4,5,150,COD,Delivered,3,3164.16,499.25
ORD102094,2025-05-27,CUST1283,Karachi,Sindh,Books,Exam Guide,793,3,10,250,COD,Returned,,0,-125
ORD102095,2025-08-01,CUST2794,Rawalpindi,Punjab,Electronics,Smart Watch,6822,2,10,250,COD,Delivered,3,12529.6,1583.89
ORD102096,2025-12-23,CUST2489,Karachi,Sindh,Home Decor,Wall Frame,4349,1,5,250,COD,Delivered,5,5207.86,607.84
ORD102097,2025-09-15,CUST4293,Faisalabad,Punjab,Home Decor,Cushion,4008,3,10,300,COD,Delivered,5,11121.6,1300.95
ORD102098,2025-09-15,CUST4438,Karachi,Sindh,Fashion,Shoes,2248,1,5,300,JazzCash,Delivered,5,2435.6,243.33
ORD102099,2025-09-15,CUST1182,Peshawar,Khyber Pakhtunkhwa,Sports,Yoga Mat,5013,4,20,250,JazzCash,Delivered,5,16291.6,2370.66
ORD102100,2025-07-19,CUST4829,Karachi,Sindh,Beauty,Perfume,1690,1,20,250,COD,Delivered,4,1602,130.32
ORD102101,2025-12-19,CUST1748,Peshawar,Khyber Pakhtunkhwa,Beauty,Serum,1557,4,5,250,COD,Delivered,5,7349.92,849.99
ORD102102,2025-06-04,CUST3282,Lahore,Punjab,Fashion,Kurta,2880,1,15,300,COD,Delivered,4,2748,195.78
ORD102103,2025-10-16,CUST3941,Karachi,Sindh,Sports,Dumbbell,2128,1,10,300,COD,Delivered,3,2215.2,177.95
ORD102104,2025-09-21,CUST3345,Lahore,Punjab,Electronics,Earbuds,6574,1,0,250,Easypaisa,Delivered,5,6824,818.76
ORD102105,2025-04-08,CUST2222,Multan,Punjab,Home Decor,Cushion,4389,2,20,300,JazzCash,Delivered,5,9078,1753.72
ORD102106,2025-11-06,CUST2777,Karachi,Sindh,Sports,Gloves,2451,4,10,300,Card,Delivered,4,12211.86,1824.89
ORD102107,2025-10-08,CUST1151,Peshawar,Khyber Pakhtunkhwa,Beauty,Shampoo,2436,2,10,250,COD,Cancelled,,0,-125
ORD102108,2025-10-29,CUST4722,Karachi,Sindh,Home Decor,Curtains,1844,2,0,300,Easypaisa,Delivered,5,3988,564.76
ORD102109,2025-06-25,CUST2325,Karachi,Sindh,Electronics,Power Bank,5218,1,0,200,Card,Delivered,5,5418,932.43
ORD102110,2025-02-07,CUST3869,Lahore,Punjab,Books,Notebook,200,4,15,300,JazzCash,Delivered,4,980,38.31
ORD102111,2025-08-07,CUST4758,Sialkot,Punjab,Beauty,Lipstick,2484,1,5,200,COD,Delivered,4,2559.8,332.96
ORD102112,2025-11-04,CUST4023,Islamabad,Islamabad Capital Territory,Home Decor,Bedsheet,3553,2,20,250,COD,Delivered,4,7924.48,1025.14
ORD102113,2025-08-09,CUST2228,Faisalabad,Punjab,Home Decor,Curtains,3521,1,5,200,JazzCash,Delivered,4,3544.95,263.52
ORD102114,2025-07-05,CUST2220,Quetta,Balochistan,Beauty,Serum,1707,1,5,300,Easypaisa,Delivered,3,1921.65,254.9
ORD102115,2025-09-23,CUST1064,Lahore,Punjab,Books,Exam Guide,1260,1,0,250,Card,Delivered,4,1510,80.15
ORD102116,2025-10-03,CUST3286,Karachi,Sindh,Books,Exam Guide,1220,1,20,150,JazzCash,Delivered,5,1126,49.8
ORD102117,2025-10-29,CUST3242,Karachi,Sindh,Electronics,Smart Watch,11708,1,20,300,JazzCash,Delivered,5,9666.4,1023.6
ORD102118,2025-01-12,CUST1920,Rawalpindi,Punjab,Fashion,Handbag,1925,2,10,200,COD,Delivered,4,3665,639.71
ORD102119,2025-06-26,CUST4789,Rawalpindi,Punjab,Grocery,Cooking Oil,1498,2,20,200,JazzCash,Delivered,5,2596.8,439.59
ORD102120,2025-11-08,CUST3432,Multan,Punjab,Electronics,Smart Watch,14626,4,0,300,COD,Delivered,3,79280.4,11943.95
ORD102121,2025-02-25,CUST4063,Peshawar,Khyber Pakhtunkhwa,Mobile Accessories,Phone Cover,2020,4,5,250,COD,Delivered,4,7926,950.37
ORD102122,2025-10-18,CUST4251,Lahore,Punjab,Grocery,Dates,1296,1,5,150,Card,Delivered,5,1381.2,146.12
ORD102123,2025-12-24,CUST4718,Karachi,Sindh,Mobile Accessories,Phone Cover,1603,4,15,150,COD,Delivered,5,6690.24,953.18
ORD102124,2025-01-22,CUST1842,Karachi,Sindh,Books,Story Book,1286,1,10,300,JazzCash,Delivered,5,1457.4,158.4
ORD102125,2025-08-13,CUST1239,Rawalpindi,Punjab,Home Decor,Bedsheet,3665,2,10,200,Easypaisa,Delivered,5,6797,1263.33
ORD102126,2025-03-31,CUST1456,Karachi,Sindh,Books,Exam Guide,733,4,0,150,JazzCash,Returned,,0,-75
ORD102127,2025-08-21,CUST4363,Islamabad,Islamabad Capital Territory,Books,Notebook,825,3,0,250,COD,Delivered,4,2725,340.91
ORD102128,2025-12-11,CUST4499,Rawalpindi,Punjab,Beauty,Shampoo,2131,4,0,200,Card,Delivered,5,10428.8,2175.66
ORD102129,2025-05-25,CUST1283,Faisalabad,Punjab,Sports,Cricket Bat,6161,2,10,200,JazzCash,Delivered,5,11289.8,2373.99
ORD102130,2025-05-23,CUST1743,Peshawar,Khyber Pakhtunkhwa,Fashion,T-Shirt,3111,3,10,200,COD,Delivered,3,8599.7,1591.81
ORD102131,2025-02-02,CUST2046,Karachi,Sindh,Beauty,Face Wash,2109,1,0,150,Easypaisa,Delivered,3,2259,266.85
ORD102132,2025-08-12,CUST4341,Karachi,Sindh,Fashion,T-Shirt,3365,4,20,300,Easypaisa,Delivered,4,11068,1627.17
ORD102133,2025-12-13,CUST2054,Karachi,Sindh,Books,Novel,1467,1,5,150,JazzCash,Delivered,4,1822.38,233.27
ORD102134,2025-08-17,CUST2913,Rawalpindi,Punjab,Electronics,Smart Watch,7521,4,10,150,Easypaisa,Delivered,5,27225.6,5104.22
ORD102135,2025-12-29,CUST3886,Rawalpindi,Punjab,Grocery,Cooking Oil,1638,3,5,300,JazzCash,Delivered,3,5901.96,1040.72
ORD102136,2025-03-08,CUST2132,Karachi,Sindh,Grocery,Rice Bag,1772,2,10,300,JazzCash,Delivered,4,4287,715.2
ORD102137,2025-06-16,CUST1391,Quetta,Balochistan,Books,Dictionary,1057,2,20,150,COD,Cancelled,,0,-75
ORD102138,2025-02-21,CUST2312,Karachi,Sindh,Books,Dictionary,366,3,10,250,COD,Delivered,4,1238.2,118.61
ORD102139,2025-12-03,CUST2531,Lahore,Punjab,Electronics,Earbuds,1917,3,15,200,JazzCash,Delivered,4,6066.02,796.39
ORD102140,2025-12-28,CUST1880,Karachi,Sindh,Home Decor,Cushion,3175,1,10,150,Card,Delivered,4,3579,615.41
ORD102141,2025-03-05,CUST3575,Lahore,Punjab,Grocery,Cooking Oil,1106,4,10,200,COD,Delivered,5,5177,751.56
ORD102142,2025-05-25,CUST4602,Karachi,Sindh,Sports,Cricket Bat,3850,4,10,200,Card,Delivered,5,14060,2077.88
ORD102143,2025-06-15,CUST2625,Islamabad,Islamabad Capital Territory,Sports,Gloves,1451,4,15,300,Easypaisa,Delivered,5,5233.4,355.83
ORD102144,2025-10-27,CUST4403,Lahore,Punjab,Mobile Accessories,Holder,1347,4,20,150,Card,Delivered,5,4460.4,328.94
ORD102145,2025-03-20,CUST2631,Karachi,Sindh,Fashion,Kurta,2206,4,0,300,JazzCash,Delivered,5,11330,1376.01
ORD102146,2025-12-11,CUST1401,Islamabad,Islamabad Capital Territory,Beauty,Serum,955,3,0,250,JazzCash,Delivered,5,3688,227.85
ORD102147,2025-08-12,CUST4234,Lahore,Punjab,Beauty,Face Wash,2148,4,20,300,COD,Delivered,3,7173.6,1424.78
ORD102148,2025-08-14,CUST1181,Lahore,Punjab,Sports,Yoga Mat,3097,2,15,150,Easypaisa,Delivered,5,5414.9,609.96
ORD102149,2025-09-06,CUST3803,Karachi,Sindh,Electronics,Earbuds,5107,2,10,200,COD,Delivered,4,9392.6,1457.57
ORD102150,2025-03-27,CUST3026,Lahore,Punjab,Beauty,Perfume,2360,3,0,300,COD,Delivered,5,9150,1204.66
ORD102151,2025-07-03,CUST3042,Peshawar,Khyber Pakhtunkhwa,Home Decor,Bedsheet,2294,2,5,200,COD,Delivered,4,4558.6,724.25
ORD102152,2025-05-13,CUST3696,Lahore,Punjab,Fashion,Shoes,2484,3,10,200,COD,Delivered,4,6906.8,615.16
ORD102153,2025-11-10,CUST2813,Lahore,Punjab,Fashion,T-Shirt,2573,2,0,150,COD,Delivered,4,7097.1,1425.75
ORD102154,2025-07-11,CUST4450,Lahore,Punjab,Fashion,Handbag,1564,4,0,200,Easypaisa,Delivered,4,6456,1217.66
ORD102155,2025-10-03,CUST1161,Islamabad,Islamabad Capital Territory,Mobile Accessories,USB Cable,1854,2,0,150,COD,Delivered,5,3858,757.37
ORD102156,2025-11-27,CUST2127,Karachi,Sindh,Home Decor,Curtains,2725,2,0,150,COD,Delivered,5,7507.5,959.79
ORD102157,2025-06-10,CUST3289,Quetta,Balochistan,Mobile Accessories,Charger,1853,2,10,150,COD,Delivered,5,3485.4,499.48
ORD102158,2025-04-23,CUST3365,Hyderabad,Sindh,Fashion,Kurta,1875,2,0,250,JazzCash,Delivered,3,4937.5,878.77
ORD102159,2025-01-23,CUST4283,Sialkot,Punjab,Electronics,Keyboard,3589,2,0,300,COD,Cancelled,,0,-150
ORD102160,2025-04-23,CUST1127,Hyderabad,Sindh,Grocery,Flour,1915,4,0,200,COD,Delivered,5,9775,821.01
ORD102161,2025-12-30,CUST4179,Rawalpindi,Punjab,Fashion,Kurta,4159,1,10,250,JazzCash,Delivered,5,4741.72,720.38
ORD102162,2025-08-07,CUST4901,Islamabad,Islamabad Capital Territory,Home Decor,Cushion,3060,3,15,250,Easypaisa,Delivered,5,8053,1279.79
ORD102163,2025-11-11,CUST4450,Islamabad,Islamabad Capital Territory,Books,Story Book,815,2,10,200,JazzCash,Delivered,4,2180.45,154.9
